clip,track_id,class_name,gap_length,frame_offset_in_gap,frame_number,method,has_box,center_error_px,center_error_pct_width,iou,iou_at_least_030,track_id_before_gap,track_id_after_gap,id_continuous,prediction_time_ms
clip_sample_001,4,car,3,0,9,yolo_only,False,,,0.0,False,4,4,True,0.1565
clip_sample_001,4,car,3,0,9,static_memory,True,2.5371900218910377,0.15857437636818986,0.9127633595026395,True,4,4,True,0.1565
clip_sample_001,4,car,3,0,9,sort_motion,True,2.311106326216184,0.1444441453885115,0.9155628215071124,True,4,4,True,0.1565
clip_sample_001,4,car,3,1,10,yolo_only,False,,,0.0,False,4,4,True,0.1565
clip_sample_001,4,car,3,1,10,static_memory,True,4.563362704253636,0.2852101690158523,0.8531623860108917,True,4,4,True,0.1565
clip_sample_001,4,car,3,1,10,sort_motion,True,3.989002335978495,0.24931264599865594,0.8546602592958968,True,4,4,True,0.1565
clip_sample_001,4,car,3,2,11,yolo_only,False,,,0.0,False,4,4,True,0.1565
clip_sample_001,4,car,3,2,11,static_memory,True,7.097508736233718,0.44359429601460737,0.7590588924305088,True,4,4,True,0.1565
clip_sample_001,4,car,3,2,11,sort_motion,True,7.046745426565307,0.4404215891603317,0.7499250972081005,True,4,4,True,0.1565
clip_sample_001,4,car,5,0,8,yolo_only,False,,,0.0,False,4,4,True,0.0909
clip_sample_001,4,car,5,0,8,static_memory,True,2.1829648710438656,0.1364353044402416,0.9132508728686767,True,4,4,True,0.0909
clip_sample_001,4,car,5,0,8,sort_motion,True,1.4546773516582892,0.09091733447864307,0.9435712577723891,True,4,4,True,0.0909
clip_sample_001,4,car,5,1,9,yolo_only,False,,,0.0,False,4,4,True,0.0909
clip_sample_001,4,car,5,1,9,static_memory,True,4.603099837116667,0.2876937398197917,0.8363891571476536,True,4,4,True,0.0909
clip_sample_001,4,car,5,1,9,sort_motion,True,3.4005661445576334,0.2125353840348521,0.8825358942332581,True,4,4,True,0.0909
clip_sample_001,4,car,5,2,10,yolo_only,False,,,0.0,False,4,4,True,0.0909
clip_sample_001,4,car,5,2,10,static_memory,True,6.508628071450031,0.4067892544656269,0.7902519442665474,True,4,4,True,0.0909
clip_sample_001,4,car,5,2,10,sort_motion,True,5.0813398906811695,0.3175837431675731,0.8312081472858871,True,4,4,True,0.0909
clip_sample_001,4,car,5,3,11,yolo_only,False,,,0.0,False,4,4,True,0.0909
clip_sample_001,4,car,5,3,11,static_memory,True,8.601056871221816,0.5375660544513635,0.7371377817633393,True,4,4,True,0.0909
clip_sample_001,4,car,5,3,11,sort_motion,True,7.857979021083634,0.49112368881772706,0.7274577533055467,True,4,4,True,0.0909
clip_sample_001,4,car,5,4,12,yolo_only,False,,,0.0,False,4,4,True,0.0909
clip_sample_001,4,car,5,4,12,static_memory,True,9.793796141350173,0.6121122588343858,0.713258729897083,True,4,4,True,0.0909
